"ISO3","Year","Sector_abb","Disaster_Frequency","Category","Value"
"CYP","2017","Energy",0,"Export_Foreign",0
"CYP","2017","Energy",0,"Output_Domestic",0
"CYP","2017","Energy",0,"Output_Foreign",0
"CYP","2017","Food",0,"Export_Domestics",0
"CYP","2017","Food",0,"Export_Foreign",0
"CYP","2017","Food",0,"Output_Domestic",0
"CYP","2017","Food",0,"Output_Foreign",0
"CYP","2017","HumanActivities",0,"Export_Domestics",0
"CYP","2017","HumanActivities",0,"Export_Foreign",0
"CYP","2017","HumanActivities",0,"Output_Domestic",0
"CYP","2017","HumanActivities",0,"Output_Foreign",0
"CYP","2017","Machinery",0,"Export_Domestics",0
"CYP","2017","Machinery",0,"Export_Foreign",0
"CYP","2017","Machinery",0,"Output_Domestic",0
"CYP","2017","Machinery",0,"Output_Foreign",0
"CYP","2017","Manufacturing",0,"Export_Domestics",0
"CYP","2017","Manufacturing",0,"Export_Foreign",0
"CYP","2017","Manufacturing",0,"Output_Domestic",0
"CYP","2017","Manufacturing",0,"Output_Foreign",0
"CYP","2017","Mining",0,"Export_Domestics",0
"CYP","2017","Mining",0,"Export_Foreign",0
"CYP","2017","Mining",0,"Output_Domestic",0
"CYP","2017","Mining",0,"Output_Foreign",0
"CYP","2017","Pharma",0,"Export_Domestics",0
"CYP","2017","Pharma",0,"Export_Foreign",0
"CYP","2017","Pharma",0,"Output_Domestic",0
"CYP","2017","Pharma",0,"Output_Foreign",0
"CYP","2017","RawMaterial",0,"Export_Domestics",0
"CYP","2017","RawMaterial",0,"Export_Foreign",0
"CYP","2017","RawMaterial",0,"Output_Domestic",0
"CYP","2017","RawMaterial",0,"Output_Foreign",0
"CYP","2017","Recreation",0,"Export_Domestics",0
"CYP","2017","Recreation",0,"Export_Foreign",0
"CYP","2017","Recreation",0,"Output_Domestic",0
"CYP","2017","Recreation",0,"Output_Foreign",0
"CYP","2017","Transportation",0,"Export_Domestics",0
"CYP","2017","Transportation",0,"Export_Foreign",0
"CYP","2017","Transportation",0,"Output_Domestic",0
"CYP","2017","Transportation",0,"Output_Foreign",0
"CYP","2018","Agriculture",0,"Export_Domestics",0
"CYP","2018","Agriculture",0,"Export_Foreign",0
"CYP","2018","Agriculture",0,"Output_Domestic",0
"CYP","2018","Agriculture",0,"Output_Foreign",0
"CYP","2018","Construction",0,"Export_Domestics",0
"CYP","2018","Construction",0,"Export_Foreign",0
"CYP","2018","Construction",0,"Output_Domestic",0
"CYP","2018","Construction",0,"Output_Foreign",0
"CYP","2018","Education",0,"Export_Domestics",0
"CYP","2018","Education",0,"Export_Foreign",0
"CYP","2018","Education",0,"Output_Domestic",0
"CYP","2018","Education",0,"Output_Foreign",0
"CYP","2018","Electronic",0,"Export_Domestics",0
"CYP","2018","Electronic",0,"Export_Foreign",0
"CYP","2018","Electronic",0,"Output_Domestic",0
"CYP","2018","Electronic",0,"Output_Foreign",0
"CYP","2018","Energy",0,"Export_Domestics",0
"CYP","2018","Energy",0,"Export_Foreign",0
"CYP","2018","Energy",0,"Output_Domestic",0
"CYP","2018","Energy",0,"Output_Foreign",0
"CYP","2018","Food",0,"Export_Domestics",0
"CYP","2018","Food",0,"Export_Foreign",0
"CYP","2018","Food",0,"Output_Domestic",0
"CYP","2018","Food",0,"Output_Foreign",0
"CYP","2018","HumanActivities",0,"Export_Domestics",0
"CYP","2018","HumanActivities",0,"Export_Foreign",0
"CYP","2018","HumanActivities",0,"Output_Domestic",0
"CYP","2018","HumanActivities",0,"Output_Foreign",0
"CYP","2018","Machinery",0,"Export_Domestics",0
"CYP","2018","Machinery",0,"Export_Foreign",0
"CYP","2018","Machinery",0,"Output_Domestic",0
"CYP","2018","Machinery",0,"Output_Foreign",0
"CYP","2018","Manufacturing",0,"Export_Domestics",0
"CYP","2018","Manufacturing",0,"Export_Foreign",0
"CYP","2018","Manufacturing",0,"Output_Domestic",0
"CYP","2018","Manufacturing",0,"Output_Foreign",0
"CYP","2018","Mining",0,"Export_Domestics",0
"CYP","2018","Mining",0,"Export_Foreign",0
"CYP","2018","Mining",0,"Output_Domestic",0
"CYP","2018","Mining",0,"Output_Foreign",0
"CYP","2018","Pharma",0,"Export_Domestics",0
"CYP","2018","Pharma",0,"Export_Foreign",0
"CYP","2018","Pharma",0,"Output_Domestic",0
"CYP","2018","Pharma",0,"Output_Foreign",0
"CYP","2018","RawMaterial",0,"Export_Domestics",0
"CYP","2018","RawMaterial",0,"Export_Foreign",0
"CYP","2018","RawMaterial",0,"Output_Domestic",0
"CYP","2018","RawMaterial",0,"Output_Foreign",0
"CYP","2018","Recreation",0,"Export_Domestics",0
"CYP","2018","Recreation",0,"Export_Foreign",0
"CYP","2018","Recreation",0,"Output_Domestic",0
"CYP","2018","Recreation",0,"Output_Foreign",0
"CYP","2018","Transportation",0,"Export_Domestics",0
"CYP","2018","Transportation",0,"Export_Foreign",0
"CYP","2018","Transportation",0,"Output_Domestic",0
"CYP","2018","Transportation",0,"Output_Foreign",0
"CZE","2005","Agriculture",3,"Export_Domestics",224.425130183663
"CZE","2005","Agriculture",3,"Export_Foreign",9.10603249191282
"CZE","2005","Agriculture",3,"Output_Domestic",993.042692007722
"CZE","2005","Agriculture",3,"Output_Foreign",25.6216530608008
"CZE","2005","Construction",3,"Export_Domestics",31.558171402125
"CZE","2005","Construction",3,"Export_Foreign",13.2349232143699
"CZE","2005","Construction",3,"Output_Domestic",8345.02248168534
"CZE","2005","Construction",3,"Output_Foreign",2347.38983755714
"CZE","2005","Education",3,"Export_Domestics",36.9906978902131
"CZE","2005","Education",3,"Export_Foreign",0.767436359031482
"CZE","2005","Education",3,"Output_Domestic",2540.33674622197
"CZE","2005","Education",3,"Output_Foreign",10.0620014830431
"CZE","2005","Electronic",3,"Export_Domestics",496.927097708659
"CZE","2005","Electronic",3,"Export_Foreign",2592.01983079964
"CZE","2005","Electronic",3,"Output_Domestic",1048.05928616876
"CZE","2005","Electronic",3,"Output_Foreign",3889.31956020959
"CZE","2005","Energy",3,"Export_Domestics",994.090935392696
"CZE","2005","Energy",3,"Export_Foreign",795.746131961432
"CZE","2005","Energy",3,"Output_Domestic",31099.17760724
"CZE","2005","Energy",3,"Output_Foreign",8797.45117688521
"CZE","2005","Food",3,"Export_Domestics",756.448176013348
"CZE","2005","Food",3,"Export_Foreign",742.897657879329
"CZE","2005","Food",3,"Output_Domestic",4852.3419974171
"CZE","2005","Food",3,"Output_Foreign",1754.51596082807
"CZE","2005","HumanActivities",3,"Export_Domestics",458.369512409773
"CZE","2005","HumanActivities",3,"Export_Foreign",338.163309297934
"CZE","2005","HumanActivities",3,"Output_Domestic",14691.6213792886
"CZE","2005","HumanActivities",3,"Output_Foreign",2562.47926696363
"CZE","2005","Machinery",3,"Export_Domestics",1679.2990601563
"CZE","2005","Machinery",3,"Export_Foreign",2132.61405056572
"CZE","2005","Machinery",3,"Output_Domestic",4930.33682052779
"CZE","2005","Machinery",3,"Output_Foreign",3513.90365439123
"CZE","2005","Manufacturing",3,"Export_Domestics",1243.78194232332
"CZE","2005","Manufacturing",3,"Export_Foreign",534.573846501303
"CZE","2005","Manufacturing",3,"Output_Domestic",2272.51578092762
"CZE","2005","Manufacturing",3,"Output_Foreign",847.444707215941
"CZE","2005","Mining",3,"Export_Domestics",51.2693793861215
"CZE","2005","Mining",3,"Export_Foreign",45.6567317643602
"CZE","2005","Mining",3,"Output_Domestic",307.995697892017
"CZE","2005","Mining",3,"Output_Foreign",52.8284972200791
"CZE","2005","Pharma",3,"Export_Domestics",779.57362775561
"CZE","2005","Pharma",3,"Export_Foreign",202.429202929158
"CZE","2005","Pharma",3,"Output_Domestic",1487.63909244563
"CZE","2005","Pharma",3,"Output_Foreign",530.310705095533
"CZE","2005","RawMaterial",3,"Export_Domestics",1607.86029622602
"CZE","2005","RawMaterial",3,"Export_Foreign",909.463625974791
"CZE","2005","RawMaterial",3,"Output_Domestic",3268.52228447454
"CZE","2005","RawMaterial",3,"Output_Foreign",1565.97202556045
"CZE","2005","Recreation",3,"Export_Domestics",295.117988768735
"CZE","2005","Recreation",3,"Export_Foreign",17.147957016618
"CZE","2005","Recreation",3,"Output_Domestic",2477.41171502143
"CZE","2005","Recreation",3,"Output_Foreign",141.525288424389
"CZE","2005","Transportation",3,"Export_Domestics",4355.91327829305
"CZE","2005","Transportation",3,"Export_Foreign",5213.8106565915
"CZE","2005","Transportation",3,"Output_Domestic",10658.0845711237
"CZE","2005","Transportation",3,"Output_Foreign",10010.7035479096
"CZE","2006","Agriculture",2,"Export_Domestics",416.6125812193
"CZE","2006","Agriculture",2,"Export_Foreign",10.5293858465133
"CZE","2006","Agriculture",2,"Output_Domestic",2054.92624413295
"CZE","2006","Agriculture",2,"Output_Foreign",51.9354264896286
"CZE","2006","Construction",2,"Export_Domestics",61.5771818173109
"CZE","2006","Construction",2,"Export_Foreign",23.6299737012533
"CZE","2006","Construction",2,"Output_Domestic",14104.6535890379
"CZE","2006","Construction",2,"Output_Foreign",3665.72925358117
"CZE","2006","Education",2,"Export_Domestics",64.4725340359432
"CZE","2006","Education",2,"Export_Foreign",0.269240779720039
"CZE","2006","Education",2,"Output_Domestic",3489.18211396127
"CZE","2006","Education",2,"Output_Foreign",14.5907884679777
"CZE","2006","Electronic",2,"Export_Domestics",873.347648246056
"CZE","2006","Electronic",2,"Export_Foreign",4347.84292553314
"CZE","2006","Electronic",2,"Output_Domestic",1469.94970826213
"CZE","2006","Electronic",2,"Output_Foreign",7245.55339056803
"CZE","2006","Energy",2,"Export_Domestics",1233.29871389209
"CZE","2006","Energy",2,"Export_Foreign",1113.32727913141
"CZE","2006","Energy",2,"Output_Domestic",30145.2791694462
"CZE","2006","Energy",2,"Output_Foreign",12595.9355141117
"CZE","2006","Food",2,"Export_Domestics",1489.48859657414
"CZE","2006","Food",2,"Export_Foreign",1321.92162607402
"CZE","2006","Food",2,"Output_Domestic",8160.77851831647
"CZE","2006","Food",2,"Output_Foreign",3195.62096638841
"CZE","2006","HumanActivities",2,"Export_Domestics",782.085104093082
"CZE","2006","HumanActivities",2,"Export_Foreign",602.41470590167
"CZE","2006","HumanActivities",2,"Output_Domestic",21530.910633485
"CZE","2006","HumanActivities",2,"Output_Foreign",4219.81767303033
"CZE","2006","Machinery",2,"Export_Domestics",2573.58650175645
"CZE","2006","Machinery",2,"Export_Foreign",3716.09558481901
"CZE","2006","Machinery",2,"Output_Domestic",6971.95965152417
"CZE","2006","Machinery",2,"Output_Foreign",6354.19717974922
"CZE","2006","Manufacturing",2,"Export_Domestics",2194.08718313874
"CZE","2006","Manufacturing",2,"Export_Foreign",1019.37778247487
"CZE","2006","Manufacturing",2,"Output_Domestic",3652.09383831569
"CZE","2006","Manufacturing",2,"Output_Foreign",1576.63108825873
"CZE","2006","Mining",2,"Export_Domestics",45.2988400825793
"CZE","2006","Mining",2,"Export_Foreign",103.934792967981
"CZE","2006","Mining",2,"Output_Domestic",340.204542998289
"CZE","2006","Mining",2,"Output_Foreign",126.870797231254
"CZE","2006","Pharma",2,"Export_Domestics",1411.53193412864
"CZE","2006","Pharma",2,"Export_Foreign",1097.34829343253
"CZE","2006","Pharma",2,"Output_Domestic",2578.2611047876
"CZE","2006","Pharma",2,"Output_Foreign",2451.61414877386
"CZE","2006","RawMaterial",2,"Export_Domestics",1996.37271984413
"CZE","2006","RawMaterial",2,"Export_Foreign",1370.61527372526
"CZE","2006","RawMaterial",2,"Output_Domestic",4075.96050059265
"CZE","2006","RawMaterial",2,"Output_Foreign",2337.65118971388
"CZE","2006","Recreation",2,"Export_Domestics",495.098003705749
"CZE","2006","Recreation",2,"Export_Foreign",37.6000950509536
"CZE","2006","Recreation",2,"Output_Domestic",3854.85270318273
"CZE","2006","Recreation",2,"Output_Foreign",292.759392486847
"CZE","2006","Transportation",2,"Export_Domestics",8071.73395834611
"CZE","2006","Transportation",2,"Export_Foreign",10278.6711758421
"CZE","2006","Transportation",2,"Output_Domestic",19578.1093133574
"CZE","2006","Transportation",2,"Output_Foreign",18824.4230116351
"CZE","2007","Agriculture",1,"Export_Domestics",284.725019487014
"CZE","2007","Agriculture",1,"Export_Foreign",5.89479928011472
"CZE","2007","Agriculture",1,"Output_Domestic",1294.17015544121
"CZE","2007","Agriculture",1,"Output_Foreign",26.7923132665913
"CZE","2007","Construction",1,"Export_Domestics",36.8965684247263
"CZE","2007","Construction",1,"Export_Foreign",21.4346368694185
"CZE","2007","Construction",1,"Output_Domestic",9245.58062524216
"CZE","2007","Construction",1,"Output_Foreign",3637.4217017273
"CZE","2007","Education",1,"Export_Domestics",60.2599304350458
"CZE","2007","Education",1,"Export_Foreign",0.290750548566168
"CZE","2007","Education",1,"Output_Domestic",2930.84352514344
"CZE","2007","Education",1,"Output_Foreign",14.15193341757
"CZE","2007","Electronic",1,"Export_Domestics",433.788458681185
"CZE","2007","Electronic",1,"Export_Foreign",3450.92199424219
"CZE","2007","Electronic",1,"Output_Domestic",673.053937405483
"CZE","2007","Electronic",1,"Output_Foreign",5700.01458794693
"CZE","2007","Energy",1,"Export_Domestics",1444.35191932051
"CZE","2007","Energy",1,"Export_Foreign",964.693543966948
"CZE","2007","Energy",1,"Output_Domestic",37434.328458068
"CZE","2007","Energy",1,"Output_Foreign",10040.2690766166
"CZE","2007","Food",1,"Export_Domestics",961.011441010773
"CZE","2007","Food",1,"Export_Foreign",1078.36694183643
"CZE","2007","Food",1,"Output_Domestic",5779.67207314585
"CZE","2007","Food",1,"Output_Foreign",2315.44694848052
"CZE","2007","HumanActivities",1,"Export_Domestics",627.851280177904
"CZE","2007","HumanActivities",1,"Export_Foreign",507.755125393398
"CZE","2007","HumanActivities",1,"Output_Domestic",16112.920206753
"CZE","2007","HumanActivities",1,"Output_Foreign",4343.85642049419
"CZE","2007","Machinery",1,"Export_Domestics",2527.1562654906
"CZE","2007","Machinery",1,"Export_Foreign",2882.36652494345
"CZE","2007","Machinery",1,"Output_Domestic",7084.56447672506
"CZE","2007","Machinery",1,"Output_Foreign",5501.04956103403
"CZE","2007","Manufacturing",1,"Export_Domestics",1586.03508290179
"CZE","2007","Manufacturing",1,"Export_Foreign",752.584651903263
"CZE","2007","Manufacturing",1,"Output_Domestic",2486.12200957902
"CZE","2007","Manufacturing",1,"Output_Foreign",1141.27239861606
"CZE","2007","Mining",1,"Export_Domestics",60.7569284967721
"CZE","2007","Mining",1,"Export_Foreign",91.8159447810988
"CZE","2007","Mining",1,"Output_Domestic",343.690822783612
"CZE","2007","Mining",1,"Output_Foreign",99.4086983280546
"CZE","2007","Pharma",1,"Export_Domestics",396.50070603746
"CZE","2007","Pharma",1,"Export_Foreign",667.83189035202
"CZE","2007","Pharma",1,"Output_Domestic",646.998120223526
"CZE","2007","Pharma",1,"Output_Foreign",1341.09482362189
"CZE","2007","RawMaterial",1,"Export_Domestics",1384.68021218984
"CZE","2007","RawMaterial",1,"Export_Foreign",1183.54375262518
"CZE","2007","RawMaterial",1,"Output_Domestic",2566.49066203757
"CZE","2007","RawMaterial",1,"Output_Foreign",2102.3015745176
"CZE","2007","Recreation",1,"Export_Domestics",388.380979020249
"CZE","2007","Recreation",1,"Export_Foreign",26.1370088446491
"CZE","2007","Recreation",1,"Output_Domestic",3034.89283606969
"CZE","2007","Recreation",1,"Output_Foreign",204.235690188965
"CZE","2007","Transportation",1,"Export_Domestics",5922.29989994614
"CZE","2007","Transportation",1,"Export_Foreign",6916.3921398132
"CZE","2007","Transportation",1,"Output_Domestic",13356.6713603479
"CZE","2007","Transportation",1,"Output_Foreign",13896.9089358722
"CZE","2008","Agriculture",1,"Export_Domestics",326.68657929091
"CZE","2008","Agriculture",1,"Export_Foreign",6.06365392579116
"CZE","2008","Agriculture",1,"Output_Domestic",1586.93648675469
"CZE","2008","Agriculture",1,"Output_Foreign",29.459134108306
"CZE","2008","Construction",1,"Export_Domestics",44.1526036796953
"CZE","2008","Construction",1,"Export_Foreign",19.2566739050548
"CZE","2008","Construction",1,"Output_Domestic",11419.6347177117
"CZE","2008","Construction",1,"Output_Foreign",3372.6635955018
"CZE","2008","Education",1,"Export_Domestics",82.3899004465814
"CZE","2008","Education",1,"Export_Foreign",0.44514110239358
"CZE","2008","Education",1,"Output_Domestic",3545.46643462249
"CZE","2008","Education",1,"Output_Foreign",19.1521054496959
"CZE","2008","Electronic",1,"Export_Domestics",629.106215602911
"CZE","2008","Electronic",1,"Export_Foreign",4231.55877537404
"CZE","2008","Electronic",1,"Output_Domestic",999.510275353505
"CZE","2008","Electronic",1,"Output_Foreign",6700.98554211893
"CZE","2008","Energy",1,"Export_Domestics",1713.13973332706
"CZE","2008","Energy",1,"Export_Foreign",1070.961099525
"CZE","2008","Energy",1,"Output_Domestic",44045.8716733206
"CZE","2008","Energy",1,"Output_Foreign",11584.4852458004
"CZE","2008","Food",1,"Export_Domestics",1254.21443940772
"CZE","2008","Food",1,"Export_Foreign",1248.69818501759
"CZE","2008","Food",1,"Output_Domestic",7594.36114517312
"CZE","2008","Food",1,"Output_Foreign",2771.58751785639
"CZE","2008","HumanActivities",1,"Export_Domestics",734.856834534843
"CZE","2008","HumanActivities",1,"Export_Foreign",545.566669146676
"CZE","2008","HumanActivities",1,"Output_Domestic",20443.6175470493
"CZE","2008","HumanActivities",1,"Output_Foreign",4860.05514526504
"CZE","2008","Machinery",1,"Export_Domestics",3282.05327806367
"CZE","2008","Machinery",1,"Export_Foreign",2859.57098400309
"CZE","2008","Machinery",1,"Output_Domestic",9676.03727833377
"CZE","2008","Machinery",1,"Output_Foreign",5609.09392292279
"CZE","2008","Manufacturing",1,"Export_Domestics",1804.4997638772
"CZE","2008","Manufacturing",1,"Export_Foreign",737.522924098418
"CZE","2008","Manufacturing",1,"Output_Domestic",2876.12025038342
"CZE","2008","Manufacturing",1,"Output_Foreign",1146.37701665179
"CZE","2008","Mining",1,"Export_Domestics",67.7847177039327
"CZE","2008","Mining",1,"Export_Foreign",118.401787177068
"CZE","2008","Mining",1,"Output_Domestic",475.034752343534
"CZE","2008","Mining",1,"Output_Foreign",118.401787942553
"CZE","2008","Pharma",1,"Export_Domestics",269.860448087936
"CZE","2008","Pharma",1,"Export_Foreign",920.214545360665
"CZE","2008","Pharma",1,"Output_Domestic",430.068496062112
"CZE","2008","Pharma",1,"Output_Foreign",1790.13998242731
"CZE","2008","RawMaterial",1,"Export_Domestics",1484.10279362889
